


Company:;
SerialNumber:;
ManufacturerID:;
Project:;Super Tech Project
AttendantName:;
AttendantMail:;
UserName:;
UserMail:;
UserLogin:;SuperTechLogin
Description0:;Cool measurements
Configuration application:;V66.66.66
ConfigurationFile:;/path/to/cool/configfile
ConfigurationFileCreation:;2012-07-11 12:43:24


\Data:
Time_100Hz;P_cyl;F_cyl;L_cyl;Fc1_cal;Fc2_cal;
;11447746;11410572;11120448;11410106;11410098;
(s);(bar);(uN);(m);(mN);(mN);

     136.73000000;      11.98155399;      20.86572174;     -62.43383779;     199.28502292;     132.88798008;
     136.74000000;      11.98277334;      20.86215967;     -62.43383779;     199.31337004;     132.87869533;
     136.75000000;      11.98155399;      20.86750278;     -62.43383779;     199.29447196;     132.91583433;
     136.76000000;      11.98155399;      20.86572174;     -62.43383779;     199.28502292;     132.90654958;
     136.77000000;      11.97911531;      20.86394071;     -62.43383779;     199.30392100;     132.86941058;
     136.78000000;      11.98094432;      20.86928381;     -62.43383779;     199.29447196;     132.89726483;
     136.79000000;      11.97972498;      20.86394071;     -62.43383779;     199.28502292;     132.89726483;
     136.80000000;      11.97972498;      20.86750278;     -62.43383779;     199.28502292;     132.87869533;
     136.81000000;      11.97789597;      20.86394071;     -62.43383779;     199.28502292;     132.89726483;
     136.82000000;      11.97911531;      20.86572174;     -62.43383779;     199.29447196;     132.86012583;
     136.83000000;      11.97789597;      20.87106485;     -62.43383779;     199.30392100;     132.90654958;
     136.84000000;      11.97728630;      20.86394071;     -62.43383779;     199.29447196;     132.87869533;
     136.85000000;      11.97789597;      20.86215967;     -62.43383779;     199.29447196;     132.88798008;
     136.86000000;      11.97667663;      20.86215967;     -62.43383779;     199.26612483;     132.89726483;
     136.87000000;      11.97606696;      20.85859760;     -62.43383779;     199.30392100;     132.86941058;
     136.88000000;      11.97545729;      20.86037863;     -62.43383779;     199.26612483;     132.90654958;
     136.89000000;      11.97362827;      20.86037863;     -62.43383779;     199.29447196;     132.89726483;
     136.90000000;      11.97423795;      20.86037863;     -62.43383779;     199.28502292;     132.88798008;
     136.91000000;      11.97240893;      20.86394071;     -62.43383779;     199.29447196;     132.86941058;
     136.92000000;      11.97240893;      20.85681656;     -62.43383779;     199.28502292;     132.89726483;
     136.93000000;      11.96997025;      20.85859760;     -62.43383779;     199.28502292;     132.87869533;
     136.94000000;      11.96936058;      20.85681656;     -62.43383779;     199.28502292;     132.89726483;
     136.95000000;      11.95777684;      20.84791139;     -62.43383779;     199.31337004;     132.87869533;
     136.96000000;      11.93582869;      20.84078724;     -62.43383779;     199.27557388;     132.88798008;
     136.97000000;      11.90778384;      20.82832000;     -62.43383779;     199.26612483;     132.87869533;
     136.98000000;      11.87669063;      20.81229068;     -62.43383779;     199.24722675;     132.87869533;
     136.99000000;      11.84193940;      20.79804239;     -62.43383779;     199.24722675;     132.86941058;
     137.00000000;      11.80048179;      20.77488893;     -62.43383779;     199.25667579;     132.88798008;
     137.01000000;      11.76207253;      20.75351650;     -62.42877464;     199.23777771;     132.86012583;
     137.02000000;      11.73219867;      20.72858201;     -62.43383779;     199.21887962;     132.86941058;
     137.03000000;      11.67488962;      20.71255269;     -62.42877464;     199.21887962;     132.85084108;
     137.04000000;      11.63830937;      20.68049405;     -62.43383779;     199.20943058;     132.85084108;
     137.05000000;      11.59868078;      20.66268369;     -62.43383779;     199.21887962;     132.82298684;
     137.06000000;      11.56149086;      20.63596816;     -62.43383779;     199.19998154;     132.84155634;
     137.07000000;      11.52673963;      20.61281470;     -62.43383779;     199.20943058;     132.86012583;
     137.08000000;      11.49259807;      20.58966123;     -62.42877464;     199.19053250;     132.81370209;
     137.09000000;      11.45906618;      20.56650777;     -62.42877464;     199.19998154;     132.83227159;
     137.10000000;      11.42858264;      20.54691638;     -62.43383779;     199.15273633;     132.81370209;
     137.11000000;      11.39687977;      20.52376292;     -62.43383779;     199.15273633;     132.80441734;
     137.12000000;      11.37127359;      20.50595256;     -62.42877464;     199.15273633;     132.80441734;
     137.13000000;      11.34261907;      20.49170428;     -62.43383779;     199.13383824;     132.80441734;
     137.14000000;      11.32249994;      20.46676978;     -62.43383779;     199.13383824;     132.81370209;
     137.15000000;      11.29628410;      20.45074046;     -62.42877464;     199.14328729;     132.77656309;
     137.16000000;      11.27738430;      20.44005425;     -62.42877464;     199.10549112;     132.79513259;
     137.17000000;      11.25787484;      20.42046286;     -62.42877464;     199.12438920;     132.76727834;
     137.18000000;      11.24141373;      20.40799561;     -62.42877464;     199.12438920;     132.77656309;
     137.19000000;      11.22800097;      20.39374733;     -62.42877464;     199.10549112;     132.79513259;
     137.20000000;      11.21580756;      20.38662318;     -62.42877464;     199.12438920;     132.76727834;
     137.21000000;      11.20239480;      20.37771801;     -62.42877464;     199.11494016;     132.76727834;
     137.22000000;      11.19142073;      20.37059386;     -62.42877464;     199.09604207;     132.76727834;
     137.23000000;      11.18654336;      20.35456454;     -62.42877464;     199.08659303;     132.76727834;
     137.24000000;      11.18349501;      20.34565937;     -62.42371149;     199.07714399;     132.74870884;
     137.25000000;      11.17434995;      20.34209730;     -62.42371149;     199.05824591;     132.77656309;
     137.26000000;      11.16398555;      20.33319212;     -62.42371149;     199.08659303;     132.75799359;
     137.27000000;      11.15605983;      20.32784901;     -62.42371149;     199.07714399;     132.76727834;
     137.28000000;      11.15057279;      20.32428694;     -62.42371149;     199.07714399;     132.72085459;
     137.29000000;      11.14874378;      20.31894383;     -62.42371149;     199.07714399;     132.76727834;
     137.30000000;      11.14752444;      20.31716280;     -62.41864834;     199.05824591;     132.74870884;
     137.31000000;      11.14386641;      20.31181969;     -62.42371149;     199.07714399;     132.73942409;
     137.32000000;      11.14020839;      20.30647659;     -62.42371149;     199.04879686;     132.73942409;
     137.33000000;      11.13533102;      20.30469555;     -62.41864834;     199.06769495;     132.73013934;
     137.34000000;      11.13533102;      20.30113348;     -62.41864834;     199.04879686;     132.76727834;
     137.35000000;      11.13350201;      20.29935244;     -62.41864834;     199.02989878;     132.73013934;
     137.36000000;      11.13350201;      20.30113348;     -62.42371149;     199.05824591;     132.73013934;
     137.37000000;      11.13228267;      20.29579037;     -62.41864834;     199.02989878;     132.73013934;
     137.38000000;      11.13106333;      20.29044727;     -62.41864834;     199.03934782;     132.73942409;
     137.39000000;      11.13045366;      20.29400934;     -62.41864834;     199.01100070;     132.74870884;
     137.40000000;      11.12923432;      20.29222830;     -62.41864834;     199.05824591;     132.73942409;
     137.41000000;      11.12679563;      20.29222830;     -62.41864834;     199.02044974;     132.73942409;
     137.42000000;      11.12801497;      20.29044727;     -62.41864834;     199.02044974;     132.73013934;
     137.43000000;      11.12740530;      20.28866623;     -62.41864834;     199.02044974;     132.74870884;
     137.44000000;      11.12740530;      20.28510416;     -62.41864834;     199.01100070;     132.73013934;
     137.45000000;      11.12679563;      20.28866623;     -62.41864834;     199.04879686;     132.73013934;
     137.46000000;      11.12740530;      20.28154209;     -62.41864834;     199.00155165;     132.74870884;
     137.47000000;      11.12679563;      20.28510416;     -62.41864834;     199.01100070;     132.71156984;
     137.48000000;      11.12679563;      20.28510416;     -62.41864834;     198.99210261;     132.73013934;
     137.49000000;      11.12618596;      20.28332312;     -62.41864834;     198.99210261;     132.75799359;
     137.50000000;      11.12557629;      20.28332312;     -62.41864834;     199.01100070;     132.74870884;
     137.51000000;      11.12679563;      20.27976105;     -62.41864834;     198.99210261;     132.71156984;
     137.52000000;      11.12740530;      20.28154209;     -62.41864834;     198.99210261;     132.72085459;
     137.53000000;      11.12740530;      20.28154209;     -62.41358519;     198.99210261;     132.70228509;
     137.54000000;      11.12740530;      20.27798002;     -62.41864834;     199.01100070;     132.71156984;
     137.55000000;      11.12679563;      20.27976105;     -62.41358519;     199.00155165;     132.70228509;
     137.56000000;      11.12862464;      20.27263691;     -62.41358519;     199.01100070;     132.73942409;
     137.57000000;      11.12801497;      20.27976105;     -62.41358519;     198.99210261;     132.73013934;
     137.58000000;      11.12740530;      20.27441795;     -62.41358519;     198.94485740;     132.74870884;
     137.59000000;      11.12801497;      20.26907484;     -62.41864834;     198.99210261;     132.71156984;
     137.60000000;      11.12740530;      20.27441795;     -62.41864834;     198.97320453;     132.72085459;
     137.61000000;      11.12679563;      20.27441795;     -62.41358519;     198.98265357;     132.71156984;
     137.62000000;      11.12862464;      20.27441795;     -62.41358519;     198.97320453;     132.71156984;
     137.63000000;      11.12740530;      20.27441795;     -62.41358519;     198.96375549;     132.71156984;
     137.64000000;      11.12740530;      20.27085587;     -62.41358519;     198.96375549;     132.72085459;
     137.65000000;      11.12740530;      20.27263691;     -62.41358519;     198.96375549;     132.72085459;
     137.66000000;      11.12801497;      20.27263691;     -62.41358519;     198.93540836;     132.71156984;
     137.67000000;      11.12984399;      20.26907484;     -62.41358519;     198.97320453;     132.69300034;
     137.68000000;      11.12923432;      20.27263691;     -62.41358519;     198.95430644;     132.73013934;
     137.69000000;      11.12679563;      20.26907484;     -62.41358519;     198.95430644;     132.70228509;
     137.70000000;      11.12923432;      20.26907484;     -62.41864834;     198.97320453;     132.72085459;
     137.71000000;      11.12862464;      20.26729380;     -62.41358519;     198.94485740;     132.70228509;
     137.72000000;      11.12923432;      20.26729380;     -62.41358519;     198.93540836;     132.74870884;
     137.73000000;      11.12862464;      20.26729380;     -62.41358519;     198.97320453;     132.71156984;
     137.74000000;      11.12984399;      20.26907484;     -62.41358519;     198.93540836;     132.73013934;
     137.75000000;      11.12801497;      20.27085587;     -62.41358519;     198.96375549;     132.73013934;
     137.76000000;      11.12923432;      20.27085587;     -62.41358519;     198.94485740;     132.73013934;
     137.77000000;      11.13045366;      20.27085587;     -62.41358519;     198.95430644;     132.71156984;
     137.78000000;      11.13045366;      20.27085587;     -62.41358519;     198.93540836;     132.71156984;
     137.79000000;      11.13045366;      20.26729380;     -62.41358519;     198.94485740;     132.73013934;
     137.80000000;      11.13106333;      20.26373173;     -62.41358519;     198.94485740;     132.73013934;
     137.81000000;      11.12984399;      20.26551277;     -62.41358519;     198.93540836;     132.71156984;
     137.82000000;      11.12984399;      20.26195070;     -62.41358519;     198.92595932;     132.73013934;
     137.83000000;      11.13045366;      20.26373173;     -62.41358519;     198.93540836;     132.68371559;
     137.84000000;      11.13228267;      20.27085587;     -62.41358519;     198.93540836;     132.72085459;
     137.85000000;      11.12923432;      20.26729380;     -62.41358519;     198.93540836;     132.71156984;
     137.86000000;      11.13106333;      20.26195070;     -62.41358519;     198.92595932;     132.69300034;
     137.87000000;      11.13045366;      20.26907484;     -62.41358519;     198.93540836;     132.69300034;
     137.88000000;      11.13045366;      20.26551277;     -62.41358519;     198.92595932;     132.70228509;
     137.89000000;      11.12984399;      20.26195070;     -62.41358519;     198.90706123;     132.71156984;
     137.90000000;      11.13167300;      20.26195070;     -62.41358519;     198.91651027;     132.71156984;
     137.91000000;      11.13167300;      20.26016966;     -62.41358519;     198.90706123;     132.70228509;
     137.92000000;      11.13167300;      20.26195070;     -62.41358519;     198.89761219;     132.71156984;
     137.93000000;      11.13228267;      20.26373173;     -62.41358519;     198.91651027;     132.73013934;
     137.94000000;      11.13106333;      20.26551277;     -62.41358519;     198.91651027;     132.70228509;
     137.95000000;      11.13167300;      20.25660759;     -62.41358519;     198.86926506;     132.69300034;
     137.96000000;      11.13289234;      20.25660759;     -62.41358519;     198.89761219;     132.70228509;
     137.97000000;      11.13167300;      20.26016966;     -62.41358519;     198.86926506;     132.70228509;
     137.98000000;      11.13289234;      20.26195070;     -62.41358519;     198.89761219;     132.71156984;
     137.99000000;      11.13289234;      20.26016966;     -62.41358519;     198.89761219;     132.72085459;
     138.00000000;      11.13289234;      20.25838863;     -62.41358519;     198.90706123;     132.69300034;
     138.01000000;      11.13167300;      20.26016966;     -62.41358519;     198.89761219;     132.70228509;
     138.02000000;      11.13411168;      20.26016966;     -62.41358519;     198.88816315;     132.69300034;
     138.03000000;      11.13167300;      20.25660759;     -62.41358519;     198.90706123;     132.71156984;
     138.04000000;      11.13411168;      20.25660759;     -62.41358519;     198.87871411;     132.71156984;
     138.05000000;      11.13228267;      20.26016966;     -62.41358519;     198.88816315;     132.69300034;
     138.06000000;      11.13350201;      20.26016966;     -62.41358519;     198.88816315;     132.72085459;
     138.07000000;      11.13228267;      20.26195070;     -62.41358519;     198.86926506;     132.71156984;
     138.08000000;      11.13106333;      20.26016966;     -62.41358519;     198.85981602;     132.70228509;
     138.09000000;      11.13167300;      20.26016966;     -62.41358519;     198.86926506;     132.70228509;
     138.10000000;      11.13228267;      20.25660759;     -62.41358519;     198.86926506;     132.69300034;
     138.11000000;      11.13228267;      20.26016966;     -62.41358519;     198.85981602;     132.69300034;
     138.12000000;      11.13106333;      20.25304552;     -62.41358519;     198.85981602;     132.71156984;
     138.13000000;      11.13106333;      20.25838863;     -62.41358519;     198.87871411;     132.68371559;
     138.14000000;      11.12862464;      20.25126448;     -62.41358519;     198.85036698;     132.70228509;
     138.15000000;      11.12557629;      20.24948345;     -62.41358519;     198.85981602;     132.70228509;
     138.16000000;      11.12008925;      20.24770241;     -62.41358519;     198.85981602;     132.67443084;
     138.17000000;      11.11216354;      20.24235931;     -62.41358519;     198.85036698;     132.69300034;
     138.18000000;      11.10545716;      20.24057827;     -62.41358519;     198.86926506;     132.68371559;
     138.19000000;      11.09387341;      20.23879724;     -62.41358519;     198.84091794;     132.68371559;
     138.20000000;      11.08472835;      20.23167309;     -62.41358519;     198.83146890;     132.68371559;
     138.21000000;      11.07497362;      20.22632999;     -62.41358519;     198.84091794;     132.68371559;
     138.22000000;      11.06948658;      20.21564377;     -62.41358519;     198.83146890;     132.68371559;
     138.23000000;      11.04753844;      20.20495756;     -62.40852204;     198.81257081;     132.65586134;
     138.24000000;      11.02741930;      20.20317652;     -62.40852204;     198.83146890;     132.68371559;
     138.25000000;      11.01034852;      20.18714720;     -62.40345889;     198.84091794;     132.67443084;
     138.26000000;      11.00181313;      20.18002306;     -62.39839573;     198.82201985;     132.66514609;
     138.27000000;      10.98901005;      20.16221271;     -62.39333258;     198.79367273;     132.68371559;
     138.28000000;      10.96096519;      20.15865064;     -62.39333258;     198.81257081;     132.67443084;
     138.29000000;      10.94938145;      20.14796442;     -62.39333258;     198.81257081;     132.67443084;
     138.30000000;      10.94145573;      20.13015407;     -62.38826943;     198.78422368;     132.65586134;
     138.31000000;      10.91280121;      20.11946785;     -62.38320628;     198.79367273;     132.65586134;
     138.32000000;      10.89573043;      20.10343853;     -62.38320628;     198.78422368;     132.64657659;
     138.33000000;      10.88902405;      20.09275232;     -62.37814313;     198.75587656;     132.63729184;
     138.34000000;      10.87744030;      20.08562818;     -62.37814313;     198.78422368;     132.65586134;
     138.35000000;      10.85061479;      20.07494197;     -62.37307998;     198.76532560;     132.65586134;
     138.36000000;      10.83598270;      20.06425575;     -62.36801683;     198.77477464;     132.64657659;
     138.37000000;      10.83049566;      20.05178850;     -62.36801683;     198.75587656;     132.64657659;
     138.38000000;      10.82135060;      20.03932126;     -62.36801683;     198.71808039;     132.63729184;
     138.39000000;      10.79391541;      20.02685401;     -62.36295367;     198.75587656;     132.63729184;
     138.40000000;      10.78050266;      20.01972986;     -62.36295367;     198.73697847;     132.62800709;
     138.41000000;      10.77013826;      20.01082469;     -62.36295367;     198.73697847;     132.60943759;
     138.42000000;      10.76587056;      19.99479537;     -62.35789052;     198.74642752;     132.60943759;
     138.43000000;      10.75123846;      19.98767123;     -62.35789052;     198.74642752;     132.60943759;
     138.44000000;      10.73172900;      19.97698501;     -62.35789052;     198.73697847;     132.61872234;
     138.45000000;      10.71953559;      19.96451776;     -62.35282737;     198.68028422;     132.61872234;
     138.46000000;      10.71831624;      19.95561259;     -62.35282737;     198.69918231;     132.60015284;
     138.47000000;      10.70307448;      19.94670741;     -62.35282737;     198.69918231;     132.62800709;
     138.48000000;      10.68783271;      19.94136430;     -62.34776422;     198.69918231;     132.62800709;
     138.49000000;      10.67563929;      19.92533498;     -62.34776422;     198.70863135;     132.59086809;
     138.50000000;      10.67076193;      19.91642980;     -62.34776422;     198.69918231;     132.60943759;
     138.51000000;      10.66222654;      19.90752463;     -62.34776422;     198.67083518;     132.60015284;
     138.52000000;      10.64637510;      19.90040048;     -62.34270107;     198.65193710;     132.58158334;
     138.53000000;      10.63357201;      19.89149531;     -62.34270107;     198.67083518;     132.60015284;
     138.54000000;      10.62686564;      19.88080909;     -62.34270107;     198.68028422;     132.58158334;
     138.55000000;      10.62442695;      19.87902806;     -62.34270107;     198.66138614;     132.58158334;
     138.56000000;      10.61467222;      19.86656081;     -62.34270107;     198.62358997;     132.57229859;
     138.57000000;      10.60004012;      19.86121770;     -62.34270107;     198.65193710;     132.57229859;
     138.58000000;      10.59028539;      19.85231253;     -62.33763792;     198.66138614;     132.56301384;
     138.59000000;      10.58235967;      19.84696942;     -62.33763792;     198.64248805;     132.56301384;
     138.60000000;      10.58114033;      19.84518838;     -62.33257477;     198.63303901;     132.57229859;
     138.61000000;      10.57382428;      19.83272113;     -62.33257477;     198.63303901;     132.52587485;
     138.62000000;      10.56102120;      19.82559699;     -62.33257477;     198.61414093;     132.54444434;
     138.63000000;      10.55065679;      19.81669181;     -62.33257477;     198.64248805;     132.54444434;
     138.64000000;      10.55065679;      19.80778664;     -62.33257477;     198.59524284;     132.57229859;
     138.65000000;      10.54456009;      19.80778664;     -62.33257477;     198.60469188;     132.55372909;
     138.66000000;      10.53663437;      19.80066249;     -62.33257477;     198.61414093;     132.52587485;
     138.67000000;      10.52809898;      19.79353835;     -62.33257477;     198.60469188;     132.54444434;
     138.68000000;      10.52200227;      19.78819525;     -62.32751161;     198.58579380;     132.54444434;
     138.69000000;      10.52078293;      19.78819525;     -62.32751161;     198.56689572;     132.56301384;
     138.70000000;      10.51529589;      19.77929007;     -62.32751161;     198.58579380;     132.55372909;
     138.71000000;      10.50797984;      19.77572800;     -62.32751161;     198.57634476;     132.51659010;
     138.72000000;      10.50188314;      19.76326075;     -62.32244846;     198.54799763;     132.52587485;
     138.73000000;      10.49639610;      19.76326075;     -62.32751161;     198.57634476;     132.53515959;
     138.74000000;      10.49639610;      19.76147971;     -62.32244846;     198.56689572;     132.51659010;
     138.75000000;      10.48908005;      19.75435557;     -62.32244846;     198.58579380;     132.52587485;
     138.76000000;      10.48542203;      19.75257454;     -62.32244846;     198.55744667;     132.51659010;
     138.77000000;      10.47871565;      19.74545039;     -62.32244846;     198.53854859;     132.50730535;
     138.78000000;      10.47261894;      19.74545039;     -62.31738531;     198.51965051;     132.51659010;
     138.79000000;      10.46835125;      19.73654522;     -62.31738531;     198.52909955;     132.51659010;
     138.80000000;      10.46835125;      19.74010729;     -62.31738531;     198.51965051;     132.52587485;
     138.81000000;      10.46469322;      19.73298314;     -62.31232216;     198.53854859;     132.52587485;
     138.82000000;      10.46225454;      19.73120211;     -62.31232216;     198.51965051;     132.48873585;
     138.83000000;      10.45920618;      19.73120211;     -62.31232216;     198.51965051;     132.51659010;
     138.84000000;      10.45615783;      19.72407797;     -62.31232216;     198.49130338;     132.50730535;
     138.85000000;      10.45189014;      19.72051590;     -62.31232216;     198.51965051;     132.49802060;
     138.86000000;      10.44823211;      19.72051590;     -62.31232216;     198.49130338;     132.48873585;
     138.87000000;      10.44579343;      19.71873486;     -62.31232216;     198.50075242;     132.50730535;
     138.88000000;      10.44518376;      19.71339175;     -62.30725901;     198.50075242;     132.47016635;
     138.89000000;      10.44640310;      19.71517279;     -62.31232216;     198.49130338;     132.47945110;
     138.90000000;      10.44396442;      19.70626761;     -62.31232216;     198.48185434;     132.47016635;
     138.91000000;      10.44213540;      19.70626761;     -62.31232216;     198.49130338;     132.47945110;
     138.92000000;      10.43847738;      19.70448658;     -62.31232216;     198.48185434;     132.48873585;
     138.93000000;      10.43360001;      19.70448658;     -62.30725901;     198.47240529;     132.48873585;
     138.94000000;      10.43177100;      19.70448658;     -62.31232216;     198.45350721;     132.47945110;
     138.95000000;      10.42811298;      19.70270554;     -62.30725901;     198.47240529;     132.47945110;
     138.96000000;      10.42933232;      19.70270554;     -62.30725901;     198.45350721;     132.48873585;
     138.97000000;      10.42811298;      19.69914347;     -62.30725901;     198.47240529;     132.47945110;
     138.98000000;      10.42689364;      19.69380036;     -62.30725901;     198.44405817;     132.46088160;
     138.99000000;      10.42567429;      19.69201933;     -62.30725901;     198.45350721;     132.47945110;
     139.00000000;      10.42201627;      19.68489519;     -62.30725901;     198.42516008;     132.45159685;
     139.01000000;      10.41957759;      19.69201933;     -62.30725901;     198.46295625;     132.44231210;
     139.02000000;      10.41835825;      19.68845726;     -62.30725901;     198.43460913;     132.44231210;
     139.03000000;      10.41530989;      19.68667622;     -62.30725901;     198.44405817;     132.46088160;
     139.04000000;      10.41470022;      19.68845726;     -62.30725901;     198.42516008;     132.42374260;
     139.05000000;      10.41409055;      19.68667622;     -62.30219586;     198.40626200;     132.46088160;
     139.06000000;      10.41165187;      19.68311415;     -62.30219586;     198.43460913;     132.45159685;
     139.07000000;      10.40921319;      19.68133311;     -62.30219586;     198.40626200;     132.42374260;
     139.08000000;      10.40799384;      19.67599001;     -62.30219586;     198.41571104;     132.44231210;
     139.09000000;      10.40616483;      19.67777104;     -62.30219586;     198.40626200;     132.43302735;
     139.10000000;      10.40433582;      19.67599001;     -62.30219586;     198.39681296;     132.46088160;
     139.11000000;      10.40128747;      19.67420897;     -62.30219586;     198.37791487;     132.45159685;
     139.12000000;      10.39945845;      19.67064690;     -62.29713271;     198.41571104;     132.42374260;
     139.13000000;      10.39823911;      19.67242794;     -62.30219586;     198.37791487;     132.45159685;
     139.14000000;      10.39823911;      19.67064690;     -62.29713271;     198.40626200;     132.44231210;
     139.15000000;      10.39762944;      19.66708483;     -62.29713271;     198.37791487;     132.45159685;
     139.16000000;      10.39519076;      19.66708483;     -62.29713271;     198.42516008;     132.42374260;
     139.17000000;      10.39275208;      19.66530379;     -62.29713271;     198.37791487;     132.41445785;
     139.18000000;      10.38970372;      19.66530379;     -62.29713271;     198.35901679;     132.41445785;
     139.19000000;      10.38848438;      19.66174172;     -62.29206955;     198.38736392;     132.41445785;
     139.20000000;      10.38726504;      19.66530379;     -62.29713271;     198.36846583;     132.43302735;
     139.21000000;      10.38604570;      19.65817965;     -62.29206955;     198.36846583;     132.42374260;
     139.22000000;      10.38360701;      19.65639862;     -62.29713271;     198.36846583;     132.39588835;
     139.23000000;      10.37872965;      19.65283655;     -62.29206955;     198.35901679;     132.43302735;
     139.24000000;      10.37568129;      19.65639862;     -62.29206955;     198.34956775;     132.42374260;
     139.25000000;      10.37507162;      19.65283655;     -62.29206955;     198.36846583;     132.41445785;
     139.26000000;      10.37263294;      19.65105551;     -62.29206955;     198.35901679;     132.41445785;
     139.27000000;      10.36775558;      19.64749344;     -62.29206955;     198.33066966;     132.40517310;
     139.28000000;      10.36470722;      19.64036930;     -62.29206955;     198.34011870;     132.41445785;
     139.29000000;      10.35861051;      19.63680723;     -62.29206955;     198.35901679;     132.39588835;
     139.30000000;      10.35312348;      19.63502619;     -62.29206955;     198.33066966;     132.41445785;
     139.31000000;      10.35312348;      19.63324516;     -62.29206955;     198.31177158;     132.38660360;
     139.32000000;      10.35007512;      19.63146412;     -62.29206955;     198.29287349;     132.41445785;
     139.33000000;      10.34336875;      19.62790205;     -62.28700640;     198.31177158;     132.39588835;
     139.34000000;      10.33361401;      19.62255894;     -62.28700640;     198.30232254;     132.40517310;
     139.35000000;      10.32385928;      19.61899687;     -62.28700640;     198.32122062;     132.39588835;
     139.36000000;      10.31654323;      19.61187273;     -62.28700640;     198.30232254;     132.39588835;
     139.37000000;      10.30678850;      19.60652962;     -62.28194325;     198.24562828;     132.38660360;
     139.38000000;      10.30556916;      19.60118652;     -62.28700640;     198.29287349;     132.37731885;
     139.39000000;      10.29520476;      19.59584341;     -62.28194325;     198.30232254;     132.37731885;
     139.40000000;      10.27935332;      19.58337616;     -62.28700640;     198.25507733;     132.38660360;
     139.41000000;      10.26411155;      19.57447098;     -62.28194325;     198.26452637;     132.38660360;
     139.42000000;      10.25496649;      19.56734684;     -62.28194325;     198.28342445;     132.38660360;
     139.43000000;      10.24947945;      19.55487959;     -62.27688010;     198.25507733;     132.34946460;
     139.44000000;      10.22753131;      19.54775545;     -62.27688010;     198.25507733;     132.37731885;
     139.45000000;      10.20680250;      19.53350717;     -62.27181695;     198.20783212;     132.34946460;
     139.46000000;      10.19643810;      19.52460199;     -62.27181695;     198.23617924;     132.34946460;
     139.47000000;      10.19217041;      19.51925888;     -62.26675380;     198.19838307;     132.34946460;
     139.48000000;      10.17144160;      19.50857267;     -62.26169065;     198.19838307;     132.32161035;
     139.49000000;      10.14949345;      19.49254335;     -62.26169065;     198.17948499;     132.32161035;
     139.50000000;      10.14461609;      19.48363817;     -62.26169065;     198.17003595;     132.29375610;
     139.51000000;      10.13242267;      19.46938989;     -62.25662749;     198.19838307;     132.28447135;
     139.52000000;      10.10681650;      19.46404678;     -62.25156434;     198.11334169;     132.30304085;
     139.53000000;      10.09218441;      19.44801746;     -62.25156434;     198.13223978;     132.26590185;
     139.54000000;      10.08121033;      19.43376918;     -62.24650119;     198.12279074;     132.28447135;
     139.55000000;      10.07450396;      19.43020710;     -62.24650119;     198.11334169;     132.24733235;
     139.56000000;      10.05621383;      19.41773986;     -62.24143804;     198.10389265;     132.24733235;
     139.57000000;      10.03914305;      19.41595882;     -62.23637489;     198.07554553;     132.22876285;
     139.58000000;      10.03365602;      19.39992950;     -62.23637489;     198.04719840;     132.21947811;
     139.59000000;      10.02207227;      19.38924329;     -62.23131174;     198.00940223;     132.21019336;
     139.60000000;      10.00012413;      19.37855707;     -62.23131174;     198.00940223;     132.20090861;
     139.61000000;       9.98854038;      19.36965190;     -62.22624859;     198.00940223;     132.16376961;
     139.62000000;       9.98610170;      19.35896568;     -62.22624859;     197.99995319;     132.16376961;
     139.63000000;       9.96659224;      19.34649843;     -62.21612228;     197.97160606;     132.13591536;
     139.64000000;       9.94952146;      19.34471740;     -62.21612228;     197.95270798;     132.16376961;
     139.65000000;       9.94220541;      19.33403119;     -62.21105913;     197.92436085;     132.10806111;
     139.66000000;       9.93732804;      19.32334497;     -62.20599598;     197.88656468;     132.10806111;
     139.67000000;       9.91964759;      19.31443980;     -62.20599598;     197.87711564;     132.08949161;
     139.68000000;       9.90318648;      19.30731565;     -62.19586968;     197.88656468;     132.06163736;
     139.69000000;       9.89221241;      19.30019151;     -62.19080653;     197.81097235;     132.05235261;
     139.70000000;       9.88977372;      19.28950530;     -62.18574337;     197.82042139;     132.01521361;
     139.71000000;       9.88001899;      19.27881908;     -62.18068022;     197.77317618;     131.99664411;
     139.72000000;       9.86233854;      19.27347598;     -62.17561707;     197.78262522;     131.97807461;
     139.73000000;       9.85075480;      19.26278977;     -62.17055392;     197.76372714;     131.98735936;
     139.74000000;       9.84648710;      19.25032252;     -62.17055392;     197.74482905;     131.98735936;
     139.75000000;       9.84039040;      19.24676045;     -62.16042762;     197.68813480;     131.94093561;
     139.76000000;       9.82453896;      19.23607423;     -62.15536447;     197.68813480;     131.92236611;
     139.77000000;       9.81051653;      19.23073113;     -62.15030132;     197.65978767;     131.88522712;
     139.78000000;       9.80320048;      19.21826388;     -62.15030132;     197.64088959;     131.90379662;
     139.79000000;       9.80015213;      19.21470181;     -62.14523816;     197.59364438;     131.89451187;
     139.80000000;       9.78856838;      19.20223456;     -62.14017501;     197.58419534;     131.86665762;
     139.81000000;       9.77454596;      19.19867249;     -62.13511186;     197.57474629;     131.84808812;
     139.82000000;       9.76540090;      19.19332938;     -62.13004871;     197.55584821;     131.83880337;
     139.83000000;       9.75625583;      19.18264317;     -62.12498556;     197.51805204;     131.83880337;
     139.84000000;       9.74528176;      19.17017592;     -62.11992241;     197.48970491;     131.79237962;
